Time,Data1,Data2,Battery,Motor Rev A,Motor Rev B,Motor Rev C,ADC S1,ADC S2,ADC S3,ADC S4,I2C
81340,14,12,8087,0,122,-220,11,0,0,0,81
81360,19,18,8087,0,123,-219,4,0,0,0,81
81380,25,24,8100,0,125,-217,99,0,0,0,80
81400,33,32,8059,0,127,-214,186,0,0,0,81
81420,42,41,8045,0,130,-211,194,0,0,0,80
81440,39,38,8017,0,133,-207,-819,0,0,0,80
81460,31,30,8073,0,137,-202,-1687,0,0,0,80
81480,26,26,8087,0,141,-198,-2625,0,0,0,81
81500,18,18,8073,0,145,-194,-3738,0,0,0,81
81520,13,13,8100,0,148,-190,-4424,0,0,0,80
81540,7,7,8100,0,151,-187,-5222,0,0,0,80
81560,1,1,8100,0,153,-185,-5566,0,0,0,80
81580,-3,-3,8114,0,153,-184,-5904,0,0,0,80
81600,-9,-8,8100,0,153,-183,-5951,0,0,0,80
81620,-12,-11,8100,0,153,-184,-5896,0,0,0,80
81640,-14,-14,8087,0,152,-185,-5873,0,0,0,80
81660,-21,-20,8087,0,151,-186,-5928,0,0,0,80
81680,-28,-27,8073,0,149,-188,-6012,0,0,0,80
81700,-36,-36,8073,0,146,-191,-6156,0,0,0,80
81720,-47,-46,8045,0,143,-194,-6173,0,0,0,80
81740,-40,-40,8003,0,139,-198,-4973,0,0,0,80
81760,-29,-29,8059,0,135,-203,-4081,0,0,0,80
81780,-28,-28,8087,0,131,-208,-3059,0,0,0,80
81800,-19,-19,8073,0,127,-212,-2009,0,0,0,81
81820,-13,-14,8100,0,124,-216,-1283,0,0,0,81
81840,-6,-7,8087,0,122,-219,-475,0,0,0,81
81860,0,-1,8087,0,120,-221,-141,0,0,0,81
81880,4,3,8087,0,120,-222,118,0,0,0,80
81900,8,7,8100,0,120,-223,102,0,0,0,80
81920,10,9,8087,0,120,-222,-11,0,0,0,80
81940,14,13,8087,0,121,-221,-6,0,0,0,80
81960,18,17,8087,0,122,-220,3,0,0,0,80
81980,26,25,8073,0,124,-218,123,0,0,0,80
82000,34,33,8059,0,126,-216,238,0,0,0,80
82020,44,42,8017,0,129,-213,254,0,0,0,80
82040,38,37,8003,0,133,-208,-836,0,0,0,80
82060,30,29,8059,0,137,-203,-1709,0,0,0,81
82080,25,25,8087,0,141,-199,-2684,0,0,0,81
82100,17,17,8073,0,144,-195,-3747,0,0,0,81
82120,13,13,8114,0,147,-191,-4409,0,0,0,80
82140,6,7,8100,0,149,-188,-5178,0,0,0,81
82160,1,2,8087,0,151,-186,-5461,0,0,0,80
82180,-1,-1,8100,0,152,-185,-5755,0,0,0,80
82200,-8,-8,8087,0,152,-185,-5750,0,0,0,80
82220,-9,-9,8073,0,152,-185,-5695,0,0,0,80
82240,-12,-12,8100,0,151,-186,-5625,0,0,0,80
82260,-16,-16,8073,0,150,-187,-5657,0,0,0,80
82280,-23,-23,8087,0,149,-188,-5701,0,0,0,80
82300,-31,-31,8073,0,147,-191,-5814,0,0,0,80
82320,-40,-40,8059,0,144,-194,-5960,0,0,0,80
82340,-43,-43,8003,0,140,-197,-5340,0,0,0,80
82360,-31,-31,8045,0,136,-202,-4242,0,0,0,80
82380,-26,-26,8073,0,132,-206,-3415,0,0,0,81
82400,-20,-20,8100,0,129,-211,-2282,0,0,0,81
82420,-12,-12,8114,0,125,-214,-1514,0,0,0,81
82440,-7,-7,8100,0,123,-217,-799,0,0,0,81
82460,0,-1,8100,0,122,-219,-345,0,0,0,81
82480,3,2,8128,0,121,-220,-158,0,0,0,80
82500,6,4,8087,0,121,-221,-128,0,0,0,81
82520,8,6,8100,0,122,-221,-224,0,0,0,80
82540,13,12,8087,0,123,-220,-225,0,0,0,80
82560,16,15,8087,0,123,-219,-239,0,0,0,80
82580,22,20,8073,0,125,-218,-139,0,0,0,81
82600,29,28,8073,0,127,-215,-43,0,0,0,80
82620,39,38,8045,0,130,-212,150,0,0,0,80
82640,43,42,8017,0,133,-209,-385,0,0,0,80
82660,31,31,8045,0,136,-204,-1435,0,0,0,80
82680,28,28,8087,0,140,-199,-2227,0,0,0,81
82700,21,21,8087,0,144,-195,-3362,0,0,0,81
82720,15,15,8087,0,147,-191,-4092,0,0,0,82
82740,10,10,8100,0,150,-188,-4887,0,0,0,81
82760,2,3,8100,0,152,-185,-5379,0,0,0,80
82780,0,0,8114,0,153,-184,-5703,0,0,0,80
82800,-5,-4,8114,0,154,-183,-5869,0,0,0,80
82820,-8,-8,8087,0,153,-183,-5781,0,0,0,80
82840,-13,-12,8114,0,153,-184,-5714,0,0,0,81
82860,-16,-15,8087,0,152,-185,-5697,0,0,0,81
82880,-22,-21,8087,0,151,-186,-5745,0,0,0,81
82900,-29,-29,8059,0,148,-189,-5829,0,0,0,81
82920,-39,-38,8059,0,146,-192,-5971,0,0,0,80
82940,-43,-43,8003,0,142,-195,-5531,0,0,0,80
82960,-31,-31,8045,0,139,-199,-4334,0,0,0,80
82980,-26,-26,8073,0,135,-204,-3556,0,0,0,81
83000,-19,-19,8100,0,131,-208,-2410,0,0,0,81
83020,-12,-13,8100,0,128,-212,-1702,0,0,0,81
83040,-9,-10,8100,0,126,-215,-1019,0,0,0,81
83060,0,-1,8087,0,125,-217,-523,0,0,0,81
83080,2,1,8114,0,124,-218,-355,0,0,0,80
83100,8,6,8100,0,124,-218,-255,0,0,0,81
83120,10,9,8100,0,125,-218,-403,0,0,0,80
83140,11,9,8100,0,126,-217,-392,0,0,0,80
83160,16,14,8087,0,127,-216,-462,0,0,0,80
83180,21,19,8073,0,128,-215,-385,0,0,0,80
83200,27,25,8087,0,130,-213,-345,0,0,0,80
83220,35,33,8059,0,132,-210,-220,0,0,0,80
83240,37,35,8017,0,135,-207,-831,0,0,0,80
83260,25,24,8045,0,138,-203,-1789,0,0,0,80
83280,23,22,8073,0,142,-199,-2493,0,0,0,81
83300,16,15,8100,0,145,-195,-3493,0,0,0,81
83320,10,9,8100,0,147,-192,-4074,0,0,0,82
83340,5,5,8100,0,149,-190,-4735,0,0,0,81
83360,-1,-1,8100,0,150,-188,-5020,0,0,0,81
83380,-3,-3,8100,0,150,-187,-5202,0,0,0,80
83400,-7,-6,8087,0,150,-187,-5183,0,0,0,80
83420,-9,-9,8087,0,149,-188,-5131,0,0,0,80
83440,-13,-13,8087,0,149,-188,-5186,0,0,0,80
83460,-17,-17,8073,0,148,-190,-5225,0,0,0,80
83480,-23,-23,8100,0,146,-191,-5369,0,0,0,80
83500,-32,-32,8059,0,144,-194,-5496,0,0,0,81
83520,-42,-42,8045,0,141,-197,-5708,0,0,0,80
83540,-41,-41,8003,0,137,-200,-4849,0,0,0,80
83560,-29,-29,8045,0,133,-205,-3880,0,0,0,80
83580,-27,-27,8073,0,130,-209,-3092,0,0,0,81
83600,-19,-19,8100,0,126,-214,-1952,0,0,0,81
83620,-13,-13,8100,0,123,-217,-1296,0,0,0,80
83640,-6,-7,8100,0,121,-220,-558,0,0,0,80
83660,0,0,8100,0,119,-222,-166,0,0,0,80
83680,2,1,8114,0,119,-223,7,0,0,0,80
83700,8,7,8114,0,119,-223,33,0,0,0,80
83720,11,9,8073,0,120,-223,-76,0,0,0,80
83740,13,12,8087,0,121,-222,-46,0,0,0,80
83760,18,16,8073,0,122,-221,-45,0,0,0,80
83780,25,23,8073,0,123,-220,100,0,0,0,80
83800,32,31,8059,0,126,-217,215,0,0,0,80
83820,42,41,8059,0,129,-214,382,0,0,0,80
83840,40,38,8017,0,132,-210,-583,0,0,0,80
83860,31,30,8045,0,136,-205,-1411,0,0,0,80
83880,29,29,8087,0,140,-201,-2269,0,0,0,81
83900,19,19,8100,0,143,-196,-3355,0,0,0,80
83920,16,16,8100,0,147,-192,-4019,0,0,0,81
83940,10,10,8087,0,149,-189,-4798,0,0,0,81
83960,5,5,8114,0,151,-186,-5161,0,0,0,81
83980,1,1,8100,0,153,-185,-5538,0,0,0,81
84000,-3,-3,8100,0,153,-184,-5620,0,0,0,81
84020,-7,-7,8100,0,153,-184,-5566,0,0,0,80
84040,-8,-8,8087,0,153,-184,-5447,0,0,0,81
84060,-8,-7,8073,0,152,-184,-5382,0,0,0,81
84080,-13,-13,8100,0,151,-185,-5366,0,0,0,81
84100,-17,-16,8100,0,150,-186,-5383,0,0,0,81
84120,-23,-23,8087,0,149,-188,-5462,0,0,0,81
84140,-30,-30,8073,0,147,-190,-5560,0,0,0,81
84160,-39,-39,8031,0,144,-193,-5690,0,0,0,80
84180,-38,-38,8017,0,141,-197,-4778,0,0,0,80
84200,-25,-25,8059,0,137,-201,-3896,0,0,0,80
84220,-24,-24,8100,0,133,-205,-3091,0,0,0,81
84240,-15,-15,8087,0,130,-209,-2115,0,0,0,81
84260,-11,-12,8100,0,128,-212,-1576,0,0,0,81
84280,-5,-6,8100,0,126,-214,-918,0,0,0,81
84300,0,-1,8128,0,125,-216,-659,0,0,0,80
84320,2,1,8114,0,125,-217,-471,0,0,0,80
84340,8,6,8100,0,125,-217,-471,0,0,0,81
84360,7,6,8087,0,125,-217,-582,0,0,0,80
84380,10,8,8087,0,126,-216,-590,0,0,0,81
84400,13,12,8087,0,127,-216,-627,0,0,0,80
84420,17,16,8087,0,128,-214,-545,0,0,0,81
84440,22,20,8087,0,129,-213,-513,0,0,0,80
84460,30,29,8059,0,131,-210,-362,0,0,0,81
84480,38,36,8045,0,134,-208,-359,0,0,0,80
84500,34,33,8031,0,137,-204,-1243,0,0,0,80
84520,25,24,8087,0,141,-200,-2032,0,0,0,81
84540,23,22,8073,0,144,-196,-2833,0,0,0,81
84560,14,13,8100,0,147,-192,-3765,0,0,0,81
84580,10,10,8114,0,149,-189,-4341,0,0,0,81
84600,4,4,8100,0,151,-187,-4943,0,0,0,81
84620,0,0,8100,0,152,-185,-5183,0,0,0,81
84640,-3,-3,8114,0,153,-185,-5385,0,0,0,81
84660,-7,-7,8087,0,152,-185,-5316,0,0,0,81
84680,-10,-10,8087,0,152,-185,-5288,0,0,0,81
84700,-14,-14,8087,0,151,-186,-5281,0,0,0,81
84720,-18,-18,8087,0,150,-187,-5339,0,0,0,81
84740,-25,-25,8073,0,148,-189,-5413,0,0,0,81
84760,-32,-32,8073,0,146,-192,-5561,0,0,0,80
84780,-42,-42,8031,0,143,-195,-5626,0,0,0,80
84800,-38,-38,8031,0,139,-198,-4604,0,0,0,81
84820,-26,-26,8073,0,135,-203,-3710,0,0,0,80
84840,-24,-24,8087,0,132,-207,-2800,0,0,0,81
84860,-15,-15,8114,0,129,-211,-1842,0,0,0,81
84880,-10,-11,8100,0,126,-214,-1219,0,0,0,81
84900,-3,-4,8100,0,124,-217,-558,0,0,0,81
84920,1,0,8114,0,123,-218,-338,0,0,0,80
84940,4,2,8114,0,123,-219,-188,0,0,0,80
84960,7,6,8100,0,123,-219,-276,0,0,0,80
84980,11,9,8087,0,124,-218,-376,0,0,0,80
85000,12,11,8100,0,124,-217,-389,0,0,0,80
85020,17,16,8100,0,125,-216,-374,0,0,0,80
85040,22,20,8100,0,127,-214,-297,0,0,0,80
85060,29,28,8073,0,129,-212,-217,0,0,0,80
85080,37,36,8059,0,131,-209,-158,0,0,0,80
85100,36,35,8017,0,135,-206,-944,0,0,0,80
85120,26,25,8045,0,138,-202,-1804,0,0,0,80
85140,22,22,8087,0,141,-198,-2619,0,0,0,81
85160,14,14,8100,0,145,-194,-3630,0,0,0,81
85180,9,9,8100,0,147,-191,-4190,0,0,0,81
85200,3,3,8114,0,149,-189,-4842,0,0,0,81
85220,-1,0,8114,0,150,-187,-5074,0,0,0,81
85240,-4,-4,8100,0,150,-187,-5207,0,0,0,80
85260,-8,-8,8100,0,150,-187,-5147,0,0,0,80
85280,-10,-10,8100,0,149,-188,-5091,0,0,0,80
85300,-14,-14,8087,0,149,-189,-5138,0,0,0,80
85320,-19,-19,8087,0,147,-190,-5157,0,0,0,80
85340,-26,-25,8073,0,145,-192,-5285,0,0,0,80
85360,-34,-33,8073,0,143,-194,-5396,0,0,0,80
85380,-42,-42,8017,0,140,-198,-5343,0,0,0,80
85400,-34,-34,8031,0,137,-201,-4209,0,0,0,80
85420,-25,-25,8073,0,133,-206,-3431,0,0,0,80
85440,-23,-23,8073,0,129,-210,-2494,0,0,0,80
85460,-12,-13,8100,0,126,-214,-1578,0,0,0,81
85480,-7,-8,8114,0,124,-217,-973,0,0,0,80
85500,0,-2,8114,0,123,-219,-363,0,0,0,80
85520,4,2,8100,0,122,-220,-176,0,0,0,80
85540,7,6,8100,0,122,-220,-76,0,0,0,80
85560,10,8,8100,0,123,-220,-165,0,0,0,80
85580,13,12,8100,0,123,-219,-159,0,0,0,80
85600,18,17,8087,0,124,-218,-124,0,0,0,80
85620,23,22,8087,0,126,-216,-16,0,0,0,80
85640,33,31,8073,0,128,-214,128,0,0,0,80
85660,42,40,8031,0,131,-211,251,0,0,0,80
85680,40,39,8017,0,134,-207,-648,0,0,0,80
85700,30,29,8045,0,138,-202,-1546,0,0,0,80
85720,28,28,8087,0,142,-198,-2383,0,0,0,81
85740,18,18,8073,0,146,-193,-3485,0,0,0,81
85760,14,14,8100,0,149,-189,-4144,0,0,0,82
85780,9,9,8100,0,151,-186,-4898,0,0,0,81
85800,3,4,8087,0,153,-184,-5265,0,0,0,81
85820,0,0,8087,0,154,-183,-5609,0,0,0,81
85840,-4,-4,8100,0,155,-182,-5657,0,0,0,81
85860,-7,-7,8100,0,155,-182,-5616,0,0,0,81
85880,-10,-10,8100,0,154,-183,-5529,0,0,0,81
85900,-14,-14,8087,0,154,-183,-5542,0,0,0,81
85920,-19,-19,8059,0,153,-185,-5574,0,0,0,82
85940,-26,-25,8087,0,151,-186,-5668,0,0,0,81
85960,-34,-34,8059,0,148,-189,-5802,0,0,0,81
85980,-45,-44,8017,0,145,-192,-5927,0,0,0,80
86000,-41,-41,8003,0,141,-196,-4871,0,0,0,80
86020,-28,-28,8045,0,137,-201,-3890,0,0,0,81
86040,-28,-28,8100,0,133,-206,-2967,0,0,0,81
86060,-16,-17,8100,0,129,-210,-1836,0,0,0,82
86080,-12,-13,8114,0,127,-214,-1148,0,0,0,80
86100,-5,-6,8100,0,124,-217,-365,0,0,0,81
86120,1,0,8100,0,123,-218,-36,0,0,0,80
86140,6,5,8100,0,123,-219,202,0,0,0,80
86160,9,8,8087,0,123,-220,182,0,0,0,80
86180,10,9,8073,0,124,-219,88,0,0,0,80
86200,15,13,8073,0,125,-219,113,0,0,0,80
86220,20,18,8087,0,126,-217,122,0,0,0,80
86240,27,26,8073,0,127,-215,253,0,0,0,80
86260,36,34,8059,0,130,-213,363,0,0,0,80
86280,45,44,8017,0,133,-209,358,0,0,0,80
86300,38,36,8017,0,137,-205,-811,0,0,0,79
86320,30,29,8073,0,141,-200,-1635,0,0,0,80
86340,28,27,8087,0,145,-195,-2683,0,0,0,80
86360,18,17,8100,0,149,-191,-3689,0,0,0,81
86380,14,14,8087,0,152,-187,-4475,0,0,0,81
86400,6,6,8100,0,154,-184,-5223,0,0,0,81
86420,1,1,8100,0,156,-182,-5645,0,0,0,81
86440,-4,-4,8128,0,157,-181,-5975,0,0,0,81
86460,-8,-8,8087,0,157,-181,-6005,0,0,0,81
86480,-13,-13,8087,0,157,-181,-5954,0,0,0,81
86500,-16,-16,8100,0,156,-182,-5915,0,0,0,81
86520,-23,-23,8087,0,155,-184,-5986,0,0,0,81
86540,-30,-31,8073,0,153,-186,-6086,0,0,0,81
86560,-41,-41,8059,0,149,-189,-6267,0,0,0,81
86580,-49,-49,8003,0,146,-192,-5981,0,0,0,81
86600,-37,-37,7990,0,141,-197,-4644,0,0,0,81
86620,-29,-30,8073,0,137,-202,-3778,0,0,0,82
86640,-26,-27,8087,0,133,-207,-2533,0,0,0,82
86660,-16,-17,8087,0,129,-211,-1617,0,0,0,81
86680,-12,-13,8114,0,126,-215,-848,0,0,0,81
86700,-3,-4,8100,0,124,-218,-96,0,0,0,81
86720,1,0,8128,0,123,-220,179,0,0,0,80
86740,6,5,8128,0,122,-220,441,0,0,0,80
86760,10,9,8100,0,123,-220,350,0,0,0,80
86780,14,12,8100,0,123,-220,304,0,0,0,80
86800,18,16,8114,0,124,-219,279,0,0,0,80
86820,24,22,8114,0,126,-217,320,0,0,0,80
86840,32,30,8073,0,128,-215,442,0,0,0,80
86860,41,40,8059,0,131,-212,583,0,0,0,80
86880,45,44,8031,0,134,-208,-121,0,0,0,80
86900,32,31,8045,0,138,-203,-1177,0,0,0,79
86920,30,29,8073,0,142,-198,-2032,0,0,0,81
86940,23,23,8087,0,146,-193,-3250,0,0,0,80
86960,16,15,8100,0,150,-189,-3988,0,0,0,82
86980,11,11,8100,0,153,-186,-4837,0,0,0,82
87000,4,4,8100,0,155,-183,-5404,0,0,0,82
87020,0,0,8087,0,157,-181,-5792,0,0,0,82
87040,-5,-5,8100,0,157,-180,-5958,0,0,0,82
87060,-8,-8,8087,0,157,-181,-5932,0,0,0,82
87080,-12,-12,8100,0,157,-181,-5844,0,0,0,82
87100,-16,-16,8073,0,156,-182,-5838,0,0,0,82
87120,-22,-22,8073,0,154,-184,-5882,0,0,0,82
87140,-29,-29,8045,0,152,-186,-5974,0,0,0,82
87160,-40,-40,8045,0,149,-189,-6135,0,0,0,82
87180,-47,-47,8003,0,146,-192,-5776,0,0,0,82
87200,-34,-35,8003,0,141,-197,-4484,0,0,0,82
87220,-28,-29,8073,0,137,-202,-3652,0,0,0,81
87240,-23,-23,8087,0,133,-206,-2477,0,0,0,81
87260,-14,-15,8100,0,130,-210,-1615,0,0,0,81
87280,-10,-11,8100,0,127,-214,-919,0,0,0,81
87300,-2,-3,8100,0,125,-216,-273,0,0,0,81
87320,2,0,8100,0,124,-218,-54,0,0,0,80
87340,7,5,8100,0,124,-218,168,0,0,0,80
87360,13,11,8100,0,125,-218,37,0,0,0,80
87380,12,10,8087,0,126,-218,10,0,0,0,80
87400,18,16,8087,0,127,-216,-6,0,0,0,80
87420,23,21,8100,0,128,-215,69,0,0,0,80
87440,32,30,8073,0,130,-212,180,0,0,0,80
87460,41,40,8059,0,133,-209,286,0,0,0,80
87480,41,40,8031,0,136,-205,-511,0,0,0,80
87500,30,29,8073,0,140,-201,-1496,0,0,0,80
87520,28,27,8073,0,144,-196,-2337,0,0,0,81
87540,19,18,8114,0,148,-192,-3468,0,0,0,81
87560,15,14,8128,0,151,-188,-4139,0,0,0,81
87580,10,10,8100,0,154,-185,-4894,0,0,0,81
87600,4,4,8100,0,156,-182,-5366,0,0,0,81
87620,-1,-1,8100,0,157,-181,-5718,0,0,0,81
87640,-7,-6,8100,0,157,-180,-5827,0,0,0,81
87660,-10,-10,8087,0,157,-181,-5793,0,0,0,81
87680,-10,-11,8087,0,157,-182,-5698,0,0,0,81
87700,-15,-15,8087,0,156,-182,-5722,0,0,0,81
87720,-21,-21,8073,0,154,-184,-5753,0,0,0,81
87740,-29,-29,8073,0,152,-186,-5871,0,0,0,81
87760,-38,-38,8045,0,149,-189,-6004,0,0,0,81
87780,-45,-45,8003,0,146,-192,-5682,0,0,0,81
87800,-33,-34,8017,0,142,-197,-4464,0,0,0,81
87820,-27,-27,8087,0,138,-201,-3714,0,0,0,82
87840,-23,-24,8087,0,134,-206,-2563,0,0,0,82
87860,-13,-14,8073,0,131,-210,-1717,0,0,0,81
87880,-10,-11,8100,0,128,-213,-1054,0,0,0,80
87900,-1,-2,8100,0,126,-215,-382,0,0,0,80
87920,2,1,8100,0,125,-217,-199,0,0,0,80
87940,6,5,8100,0,125,-217,11,0,0,0,80
87960,13,11,8087,0,126,-217,-58,0,0,0,80
87980,14,12,8100,0,127,-216,-73,0,0,0,80
88000,18,17,8073,0,128,-215,-67,0,0,0,80
88020,25,24,8087,0,129,-213,16,0,0,0,80
88040,34,32,8073,0,132,-211,139,0,0,0,80
88060,43,42,8059,0,135,-208,229,0,0,0,80
88080,42,41,8003,0,138,-204,-723,0,0,0,79
88100,30,29,8059,0,142,-199,-1706,0,0,0,80
88120,28,27,8087,0,147,-194,-2644,0,0,0,81
88140,19,19,8087,0,150,-189,-3814,0,0,0,80
88160,14,13,8100,0,154,-185,-4493,0,0,0,80
88180,7,7,8114,0,156,-182,-5367,0,0,0,82
88200,1,1,8128,0,158,-180,-5752,0,0,0,82
88220,-2,-2,8128,0,159,-179,-6094,0,0,0,82
88240,-9,-10,8100,0,160,-179,-6140,0,0,0,82
88260,-11,-11,8087,0,159,-179,-6084,0,0,0,82
88280,-12,-12,8100,0,159,-180,-6069,0,0,0,82
88300,-17,-17,8073,0,157,-181,-6091,0,0,0,82
88320,-26,-26,8073,0,156,-182,-6210,0,0,0,82
88340,-35,-35,8059,0,153,-185,-6346,0,0,0,82
88360,-46,-46,8017,0,150,-188,-6570,0,0,0,82
88380,-48,-48,7990,0,146,-192,-5752,0,0,0,82
88400,-35,-35,8017,0,141,-197,-4607,0,0,0,82
88420,-31,-31,8087,0,137,-202,-3689,0,0,0,81
88440,-23,-23,8087,0,133,-207,-2375,0,0,0,81
88460,-17,-18,8087,0,129,-212,-1599,0,0,0,81
88480,-11,-12,8100,0,126,-215,-704,0,0,0,81
88500,-1,-3,8100,0,124,-218,-75,0,0,0,80
88520,2,0,8100,0,123,-220,249,0,0,0,80
88540,8,6,8100,0,122,-221,425,0,0,0,80
88560,10,8,8087,0,123,-221,281,0,0,0,80
88580,14,12,8100,0,123,-220,268,0,0,0,80
88600,17,16,8087,0,124,-219,223,0,0,0,80
88620,25,23,8087,0,126,-217,316,0,0,0,80
88640,32,31,8059,0,128,-215,418,0,0,0,79
88660,43,41,8059,0,131,-212,613,0,0,0,79
88680,47,46,7990,0,134,-208,-72,0,0,0,79
88700,36,34,8031,0,139,-203,-1152,0,0,0,79
88720,32,31,8059,0,143,-198,-2036,0,0,0,81
88740,25,24,8100,0,147,-192,-3328,0,0,0,80
88760,19,19,8100,0,151,-188,-4151,0,0,0,81
88780,15,15,8114,0,155,-184,-5065,0,0,0,82
88800,6,6,8087,0,157,-181,-5741,0,0,0,82
88820,2,2,8128,0,159,-179,-6217,0,0,0,82
88840,-5,-5,8128,0,160,-178,-6520,0,0,0,82
88860,-9,-9,8100,0,160,-177,-6585,0,0,0,82
88880,-14,-14,8100,0,160,-178,-6547,0,0,0,82
88900,-17,-17,8087,0,159,-179,-6517,0,0,0,82
88920,-25,-24,8073,0,157,-180,-6635,0,0,0,82
88940,-33,-32,8059,0,155,-182,-6727,0,0,0,82
88960,-45,-45,8045,0,152,-186,-6970,0,0,0,82
88980,-53,-53,7976,0,148,-190,-6562,0,0,0,82
89000,-42,-42,7962,0,143,-195,-5279,0,0,0,82
89020,-35,-35,8059,0,138,-200,-4374,0,0,0,81
89040,-30,-31,8073,0,133,-206,-2987,0,0,0,81
89060,-20,-21,8087,0,129,-211,-1987,0,0,0,81
89080,-17,-17,8100,0,125,-215,-1041,0,0,0,81
89100,-6,-7,8100,0,122,-219,-124,0,0,0,80
89120,0,-1,8087,0,120,-221,306,0,0,0,80
89140,6,4,8100,0,119,-223,681,0,0,0,80
89160,10,8,8087,0,120,-223,666,0,0,0,80
89180,14,12,8100,0,120,-223,578,0,0,0,79
89200,18,16,8073,0,121,-222,527,0,0,0,80
89220,24,22,8073,0,123,-220,562,0,0,0,80
89240,32,30,8073,0,125,-218,667,0,0,0,80
89260,43,41,8059,0,128,-215,815,0,0,0,80
89280,48,47,7990,0,131,-211,289,0,0,0,79
89300,37,36,8017,0,135,-206,-937,0,0,0,79
89320,32,31,8087,0,140,-201,-1825,0,0,0,81
89340,26,25,8100,0,144,-196,-3077,0,0,0,80
89360,19,19,8128,0,148,-191,-3967,0,0,0,82
89380,15,15,8100,0,151,-187,-4849,0,0,0,82
89400,8,8,8087,0,154,-184,-5526,0,0,0,82
89420,3,3,8128,0,156,-181,-5996,0,0,0,82
89440,-2,-2,8087,0,157,-180,-6328,0,0,0,82
89460,-6,-6,8100,0,158,-179,-6385,0,0,0,82
89480,-10,-10,8100,0,157,-180,-6340,0,0,0,82
89500,-13,-13,8087,0,157,-180,-6226,0,0,0,82
89520,-18,-18,8073,0,156,-182,-6280,0,0,0,82
89540,-24,-24,8073,0,154,-183,-6301,0,0,0,82
89560,-34,-34,8073,0,152,-186,-6448,0,0,0,82
89580,-44,-44,8031,0,149,-189,-6562,0,0,0,82
89600,-46,-46,7990,0,145,-193,-5751,0,0,0,82
89620,-34,-34,8031,0,140,-198,-4623,0,0,0,82
89640,-30,-30,8087,0,136,-203,-3754,0,0,0,81
89660,-20,-20,8087,0,132,-207,-2477,0,0,0,81
89680,-14,-14,8114,0,128,-211,-1712,0,0,0,81
89700,-9,-10,8087,0,126,-215,-886,0,0,0,81
89720,0,-1,8100,0,124,-217,-370,0,0,0,80
89740,3,2,8100,0,123,-218,-126,0,0,0,80
89760,7,6,8100,0,123,-219,14,0,0,0,80
89780,10,9,8100,0,124,-218,-169,0,0,0,80
89800,14,13,8073,0,124,-218,-167,0,0,0,80
89820,19,18,8087,0,125,-216,-210,0,0,0,80
89840,25,24,8059,0,127,-215,-131,0,0,0,80
89860,33,32,8073,0,129,-212,-55,0,0,0,80
89880,42,41,8031,0,133,-209,-18,0,0,0,80
89900,39,38,8017,0,136,-205,-1042,0,0,0,80
89920,28,28,8059,0,140,-200,-1971,0,0,0,80
89940,25,25,8087,0,144,-196,-2916,0,0,0,81
89960,16,16,8100,0,148,-191,-4031,0,0,0,81
89980,12,12,8114,0,151,-188,-4709,0,0,0,81
90000,6,6,8128,0,153,-185,-5448,0,0,0,82
90020,0,0,8087,0,155,-183,-5824,0,0,0,82
90040,-4,-4,8114,0,155,-182,-6121,0,0,0,82
90060,-10,-9,8100,0,155,-182,-6109,0,0,0,82
90080,-10,-10,8100,0,155,-183,-6041,0,0,0,82
90100,-16,-16,8087,0,154,-184,-6047,0,0,0,82
90120,-21,-21,8100,0,153,-185,-6106,0,0,0,82
90140,-29,-29,8087,0,150,-187,-6209,0,0,0,82
90160,-39,-39,8059,0,147,-190,-6361,0,0,0,82
90180,-47,-47,8017,0,144,-194,-6148,0,0,0,82
90200,-36,-36,7990,0,140,-198,-4838,0,0,0,82
90220,-28,-29,8087,0,136,-203,-4017,0,0,0,81
90240,-24,-24,8087,0,132,-207,-2844,0,0,0,81
90260,-14,-15,8100,0,128,-212,-1918,0,0,0,81
90280,-10,-11,8100,0,125,-215,-1214,0,0,0,80
90300,-2,-3,8073,0,124,-218,-541,0,0,0,80
90320,2,0,8100,0,123,-219,-342,0,0,0,80
90340,7,5,8087,0,123,-220,-180,0,0,0,80
90360,9,7,8087,0,123,-220,-276,0,0,0,80
90380,12,11,8087,0,123,-219,-249,0,0,0,80
90400,17,16,8087,0,124,-218,-173,0,0,0,80
90420,25,24,8073,0,125,-217,70,0,0,0,80
90440,38,36,8059,0,128,-214,434,0,0,0,80
90460,52,51,8017,0,131,-211,959,0,0,0,79
90480,65,64,7920,0,135,-206,795,0,0,0,67
90500,60,59,7893,0,140,-200,17,0,0,0,67
90520,63,62,8003,0,146,-193,-632,0,0,0,68
90540,62,62,7990,0,153,-185,-1906,0,0,0,68
90560,59,59,8017,0,161,-177,-3027,0,0,0,69
90580,56,57,8059,0,169,-168,-4440,0,0,0,69
90600,48,48,8073,0,178,-159,-6030,0,0,0,69
90620,40,41,8100,0,186,-151,-7567,0,0,0,79
90640,29,30,8128,0,193,-144,-9052,0,0,0,79
90660,20,20,8128,0,200,-137,-10321,0,0,0,79
90680,5,5,8128,0,205,-132,-11603,0,0,0,79
90700,-4,-4,8114,0,209,-128,-12296,0,0,0,79
90720,-16,-16,8087,0,211,-127,-12821,0,0,0,79
90740,-26,-26,8059,0,211,-126,-12920,0,0,0,79
90760,-35,-35,8059,0,209,-128,-12854,0,0,0,79
90780,-49,-49,8017,0,207,-130,-13002,0,0,0,79
